ChannelName	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	LateralLocalizationAccuracy	Xw	Yw	Xwc	Ywc
405/561	12354.4	16396.5	12305.9	16207.4	2473.51123	19555.57031	358.95364	0.21188	1.3822	620.83765	24900.03906	2992	1	0	1	852.408	852.408	3520.00266	4.35117	12354.4	16396.5	12475.1204038383	16194.3350131444
Bead Drift Correction	12260.8	16606.2	12211.6	16413.8	349.44699	2867.45654	365.694	0.32359	1.41584	120.07485	5245.02002	3031	1	10	1	841.392	841.392	516.14218	12.56273	12260.8	16606.2	12381.0019114461	16400.6586512572
405/561	12402.6	16501.6	12352.5	16305.8	614.84674	5419.37744	379.01056	1.13511	1.25147	396.30078	7494.80518	3073	1	5	1	857.592	857.592	975.48794	11.56693	12402.6	16501.6	12522.0973811775	16292.5764153787
405/561	12320.6	16513	12270.4	16316.8	793.04858	29626.7168	382.78247	1.26111	1.24597	316.92825	42142.42578	3077	3	51	1	855.648	855.648	5332.80902	3.89693	12320.6	16513	12440.0159973424	16303.5685833903
405/561	12342.1	16528.3	12291.4	16330	733.56635	21379.0625	368.41595	0.58528	1.34278	422.7854	34139.50781	3105	3	6	1	850.464	850.464	3848.23125	5.1746	12342.1	16528.3	12461.1463104967	16316.7137594714
405/561	12338.3	16551	12286.7	16349.4	607.55792	10683.45801	356.37372	0.12024	1.38889	326.53833	16075.42969	3218	2	52	1	853.056	853.056	1923.02244	7.00286	12338.3	16551	12456.9722171552	16335.8925057984
405/561	12302.6	16586.2	12250.8	16384	533.4635	32757.71875	368.16467	0.27436	1.68162	364.04626	61264.16016	3236	5	7	1	805.752	805.752	5896.38937	4.08884	12302.6	16586.2	12421.1559898972	16370.4572618504
405/561	12346.7	16429.8	12294.9	16227.4	2618.81787	38153.90625	347.40347	0.48714	1.54269	480.61771	52756.12109	3242	2	17	1	840.096	840.096	6867.70313	2.8246	12346.7	16429.8	12465.2839141446	16213.8455138678
405/561	12297.1	16598.2	12245.2	16395.4	715.86774	6700.15771	390.55856	0.70323	1.51047	376.0426	11981.50488	3257	1	6	1	804.456	804.456	1206.02839	9.987	12297.1	16598.2	12415.653724763	16381.8161439112
405/561	12311.2	16509.3	12259	16306	430.39859	19746.11328	397.10306	1.13417	1.4182	382.40494	19741.27344	3278	4	68	1	810.936	810.936	3554.30039	6.70091	12311.2	16509.3	12429.5514596287	16292.375025972
405/561	12272.7	16677	12219.9	16471	713.16974	5396.51904	351.17245	0.32858	1.51905	445.664	9237.62695	3337	1	68	1	840.096	840.096	971.37343	10.63803	12272.7	16677	12390.726048061	16457.2595041427
405/561	12337.8	16515.5	12284.5	16307.6	994.28265	16170.3457	385.87549	0.49654	1.54486	376.95166	23246.30273	3374	2	0	1	804.456	804.456	2910.66223	5.94008	12337.8	16515.5	12455.4982475863	16293.7870582498
405/561	12324.8	16506.3	12271.1	16296.7	958.30957	7779.63965	363.73648	0.4246	1.70083	446.272	11688.50684	3408	1	5	1	808.344	808.344	1400.33514	8.31171	12324.8	16506.3	12442.256484988	16282.8204863482
405/561	12299.2	16528.3	12244.3	16313.6	623.65277	16821.82813	362.10034	0.31203	1.3789	373.54181	31974.56641	3503	4	10	1	849.816	849.816	3027.92906	6.51412	12299.2	16528.3	12415.8986189044	16299.5344766231
405/561	12317.7	16529	12261.9	16313.4	618.43695	4474.28369	343.37927	0.40324	1.44926	443.79517	7060.76611	3523	1	14	1	855	855	805.37106	12.00722	12317.7	16529	12433.5916997289	16299.295316681
405/561	12312.8	16513.2	12247.8	16291.5	704.85309	6406.89258	384.88809	0.69129	1.46773	447.59894	11841.12305	3802	1	14	1	816.12	816.12	1153.24066	10.74378	12312.8	16513.2	12420.7901772307	16276.8490354883
405/561	12339	16552.3	12273.5	16331.8	784.20288	5752.6377	345.76364	0.94719	1.73665	337.85034	12059.95508	3873	1	12	1	820.656	820.656	1035.47479	8.97779	12339	16552.3	12446.8206141577	16317.0100176938
405/561	12482.5	16698.6	12416.8	16478.4	311.02722	2335.53149	349.8273	0.51743	1.58714	484.16037	4971.48389	3897	1	60	1	832.968	832.968	420.39567	23.0306	12482.5	16698.6	12590.2323111471	16463.5630257633
405/561	12276.3	16736	12210.3	16515.3	224.90756	2001.3623	380.82098	0.25886	1.5887	330.5947	5691.4126	3932	1	60	1	804.456	804.456	360.24521	26.41098	12276.3	16736	12383.89520259	16500.3944958645
405/561	12426.7	16388.1	12360.2	16166.2	514.04639	3771.01465	345.77054	1.34102	1.92711	270.19998	9866.79883	3997	1	16	1	803.808	803.808	678.78264	11.81687	12426.7	16388.1	12534.0977152697	16151.1672260526
405/561	12317.2	16468	12244.2	16235.7	389.83173	3656.88477	391.00027	1.09162	1.38259	408.98621	7822.83008	4238	1	13	1	822.6	822.6	658.23926	17.45445	12317.2	16468	12419.2193392049	16220.19534875
405/561	12302	16482.1	12228.2	16248.7	814.12286	5804.48242	340.87631	1.19864	1.79826	183.13477	8696.19629	4258	1	46	1	819.36	819.36	1044.80684	7.40472	12302	16482.1	12403.3124200295	16233.1561888079
405/561	12266.9	16552.8	12191.7	16317.2	563.01941	4479.31689	360.08435	0.35334	1.63312	16.821	12822.89551	4292	1	8	1	818.712	818.712	806.27704	6.90273	12266.9	16552.8	12366.9706574311	16301.5896169063
405/561	12263.6	16442.8	12187.1	16205.7	727.2984	6668.33447	386.556	1.12939	1.32987	359.66745	12598.88867	4345	1	2	1	836.208	836.208	1200.30021	9.7151	12263.6	16442.8	12362.617321616	16189.9858430597
405/561	12265.5	16512.2	12188.4	16274.5	769.2323	25580.04688	395.34064	0.83673	1.50215	327.10699	46725.07813	4376	4	18	1	800.568	800.568	4604.40844	5.05754	12265.5	16512.2	12364.061596894	16258.7251451494
405/561	12282.4	16543.4	12208.3	16308.1	655.04327	5095.3252	356.05002	0.55687	1.67727	265.05396	9162.33203	4626	1	16	1	817.416	817.416	917.15854	9.63007	12282.4	16543.4	12385.1251072003	16291.8356458728
405/561	12239.8	16540.7	12166.3	16306	866.89526	7606.57178	378.15619	0.13734	1.61117	419.93701	-3157.93701	4641	1	4	1	804.456	804.456	1369.18292	8.84291	12239.8	16540.7	12343.1949178187	16289.7062759163
405/561	12194.2	16565.8	12125.1	16335.3	1201.13513	37145.61328	404.31821	1.32523	1.41127	305.55588	55056.8125	4802	5	9	1	804.456	804.456	6686.21039	4.06262	12194.2	16565.8	12302.744218456	16318.6910383822
405/561	12269.2	16560.4	12200.4	16330.3	422.52817	3693.83008	377.45978	0.58555	1.4378	326.03986	7351.25928	4821	1	35	1	827.784	827.784	664.88941	14.89683	12269.2	16560.4	12378.1326452393	16313.6538364371
405/561	12251.7	16445.7	12184.3	16217.1	534.57837	28547.38281	389.17569	0.83686	1.45359	345.0708	51364.44531	4986	5	6	1	813.528	813.528	5138.52891	4.93129	12251.7	16445.7	12362.8005620414	16200.1307669146
405/561	12252.5	16421.3	12185.1	16192.7	702.37616	22478.58398	390.39206	1.21677	1.33514	359.68573	43788.21484	4992	4	2	1	831.672	831.672	4046.14512	5.69736	12252.5	16421.3	12363.6284862888	16175.719018932
405/561	12244.9	16369.4	12177.4	16140.8	594.68304	3849.13306	324.78708	1.14442	1.5358	688.81543	8430.06641	5019	1	2	1	858.888	858.888	692.84395	14.73987	12244.9	16369.4	12356.0541454019	16123.7661530101
405/561	12192	16392.4	12192	16392.4	1200.32349	11591.66602	396.71976	0.10567	1.7589	442.46301	23776.53516	5	1	41	1	805.464	805.464	2086.49988	6.90285	12192	16392.4	12595.821690886	16400.2956651143
405/561	12021.7	16613.4	12021.7	16613.4	506.09863	15438.75879	414.5867	1.29197	1.48717	624.59363	28021.97461	34	2	58	1	817.128	817.128	2778.97658	8.30313	12021.7	16613.4	12425.6566580815	16621.2388831982
405/561	12140.7	16189.5	12140.7	16189.5	984.07684	8310.16309	370.97986	0.4457	1.77685	339.33392	13869.92969	61	1	18	1	829.44	829.44	1495.82936	7.49083	12140.7	16189.5	12544.7823171946	16197.2860172763
405/561	12107.8	16408.2	12107.8	16408.2	1017.67194	17644.44141	390.56512	0.21263	1.68085	397.69547	35516.07813	78	2	16	1	819.72	819.72	3175.99945	5.73739	12107.8	16408.2	12511.9614358954	16415.9527313255
405/561	12101.5	16385.6	12100.6	16384.8	752.80035	27818.75781	403.09351	0.79698	1.56861	397.5791	52372.03906	124	3	17	1	819.072	819.072	5007.37641	4.73191	12101.5	16385.6	12504.9755217918	16392.4626634587
405/561	12185.7	16419.8	12184.5	16418.6	650.78925	5817.75928	381.69611	0.3176	1.81225	324.61865	10916.89258	133	1	52	1	815.832	815.832	1047.19667	10.30171	12185.7	16419.8	12588.9174081628	16426.2450414847
405/561	12063.4	16553.4	12061.2	16551.2	528.07764	4580.11328	375.96661	0.03803	1.62999	414.71011	11546.69141	158	1	19	1	840.456	840.456	824.42039	13.41354	12063.4	16553.4	12465.7337591934	16558.796091557
405/561	12147.4	16409.7	12144	16406.3	945.0733	9936.52246	413.94678	1.35022	1.46638	377.34036	9778.13379	190	1	66	1	821.016	821.016	1788.57404	7.95899	12147.4	16409.7	12548.6826885127	16413.8334356496
405/561	12138.3	16355.8	12134.7	16352.2	444.43451	4430.77441	403.08441	1.27495	1.41805	308.70938	6923.04736	196	1	24	1	840.456	840.456	797.53939	13.96172	12138.3	16355.8	12539.41061276	16359.721687667
405/561	12067.7	16543.1	12061.5	16536.9	898.74896	9487.26855	414.77393	1.266	1.49586	397.87247	16132.95703	261	1	34	1	815.832	815.832	1707.70834	8.42464	12067.7	16543.1	12466.5131254396	16544.2944178551
405/561	12117.8	16552	12110.1	16541.6	460.98807	4395.11768	394.18533	0.05495	1.76096	214.04507	10086.12109	324	1	37	1	808.056	808.056	791.12118	11.95304	12117.8	16552	12515.4063300368	16548.8710640374
405/561	12072.6	16630.2	12064.9	16617.5	404.86557	9668.23047	385.02869	0.53184	1.9181	399.31525	22055.92969	344	2	15	1	803.52	803.52	1740.28148	9.29766	12072.6	16630.2	12470.2994108613	16624.7319040953
405/561	12093.2	16392.8	12085.9	16369	633.86432	4365.40576	335.02267	1.4685	1.85989	474.64481	8042.57715	436	1	25	1	854.712	854.712	785.77304	12.05182	12093.2	16392.8	12491.7275826541	16376.0517683615
405/561	12051.5	16199.3	12044.3	16171.3	505.66541	5336.77686	414.73239	1.23786	1.50386	279.93549	9399.86621	472	1	38	1	814.536	814.536	960.61983	12.08219	12051.5	16199.3	12450.2951281382	16178.2812804657
405/561	12119.4	16414.5	12112.3	16385.7	626.65326	6142.50586	399.68622	0.46695	1.65455	364.82245	11705.93066	479	1	48	1	813.24	813.24	1105.65105	11.0479	12119.4	16414.5	12518.3277064267	16392.667574486
405/561	12043.4	16360.2	12036.4	16328	821.95837	8278.4541	405.14432	0.7293	1.60295	141.50482	16327.14063	512	1	39	1	813.24	813.24	1490.12174	6.92162	12043.4	16360.2	12442.5812897872	16334.9029605815
405/561	12037.4	16464.8	12030.4	16432.5	516.02728	20296.38281	389.52313	0.43091	1.59659	316.1131	46146.33594	514	4	7	1	830.736	830.736	3653.34891	5.91808	12037.4	16464.8	12436.5905978696	16439.3990445872
405/561	12088.7	16183.4	12081.5	16148.6	530.92792	4173.04639	357.90591	1.25865	2.01245	377.62308	8274.08398	560	1	11	1	822.312	822.312	751.14835	12.90769	12088.7	16183.4	12487.904683766	16155.4089767204
405/561	12053.1	16475	12045.7	16438	905.04242	16907.62109	411.81799	0.69773	1.65066	217.24429	24686.22656	600	2	20	1	800.28	800.28	3043.3718	5.43276	12053.1	16475	12452.290845415	16444.7306568361
405/561	12053.1	16261.4	12045.4	16221.2	582.4696	6179.25781	415.80682	1.4787	1.44015	313.81531	9602.30762	660	1	53	1	822.312	822.312	1112.26641	11.15429	12053.1	16261.4	12452.2700878885	16227.8131770097
405/561	12097.3	16457	12089.6	16416.1	679.64618	5909.38379	376.43475	0.39632	1.49838	349.65201	8902.68945	673	1	61	1	856.008	856.008	1063.68908	10.18611	12097.3	16457	12496.5305904245	16422.6877230474
405/561	12065.3	16352.2	12057.6	16310.9	919.17273	14934.26855	385.91852	0.21628	1.64541	433.52911	23384.35938	680	2	17	1	828.792	828.792	2688.16834	6.63332	12065.3	16352.2	12464.563168713	16317.4740170676
405/561	12127.3	16469.5	12119.6	16423.5	529.33887	4591.646	375.99094	0.31316	1.52545	430.88721	2582.43872	773	1	18	1	852.768	852.768	826.49628	13.57921	12127.3	16469.5	12526.995994547	16429.8919233367
405/561	12063.2	16382.5	12055.5	16335.9	745.1955	13318.33203	387.1709	0.09516	1.6986	349.52057	26640.57031	786	2	47	1	821.664	821.664	2397.29977	6.83154	12063.2	16382.5	12462.9564970829	16342.2664693744
405/561	11994	16519.5	11986.2	16469	1731.00659	18831.27734	421.06638	1.32235	1.51382	554.26129	25094.45703	869	1	21	1	806.112	806.112	3389.62992	5.51652	11994	16519.5	12394.0427825046	16475.2039556145
Bead Drift Correction	12138.8	16078.2	12131.1	16025.6	339.39444	3100.85425	385.87653	0.18214	1.79103	201.08128	5520.94922	910	1	13	1	813.24	813.24	558.15376	15.11176	12138.8	16078.2	12539.1335981948	16031.7236777332
405/561	12039.7	16252.2	12031.2	16195.3	601.46283	4728.11865	357.93143	1.16702	1.97038	610.26776	8229.9502	977	1	44	1	825.552	825.552	851.06136	13.88095	12039.7	16252.2	12439.5454189569	16201.2924919271
405/561	12035.9	16350	12026.7	16288.8	812.56689	17744.67969	388.22296	0.15456	1.68478	405.19272	28650.51953	1045	3	16	1	821.664	821.664	3194.04234	6.50533	12035.9	16350	12435.3618937602	16294.6593481239
405/561	11929.2	16566.2	11916.7	16498.2	590.48938	11378.6416	392.19412	0.93908	1.44368	436.25964	18963.65625	1172	2	64	1	848.232	848.232	2048.15549	8.60794	11929.2	16566.2	12325.9529569959	16503.8106824914
405/561	12075.3	16320.2	12062.5	16251.9	744.0813	7426.21338	403.30496	0.6647	1.61237	285.07141	15184.19238	1179	1	62	1	813.888	813.888	1336.71841	8.86423	12075.3	16320.2	12471.7855352844	16257.4969765116
405/561	12045.3	16429.6	12032.4	16361.2	957.76941	9858.2002	409.57022	0.82009	1.60042	688.48828	21220.79883	1181	1	34	1	808.056	808.056	1774.47604	9.6282	12045.3	16429.6	12441.6948433669	16366.7930605174
405/561	12038.8	16342.7	12016.3	16258.1	723.09747	13986.25684	371.24969	0.51372	1.80692	492.21713	19161.20703	1454	3	100	1	826.848	826.848	2517.52623	7.95941	12038.8	16342.7	12426.8653966214	16263.1585273074
405/561	12079.7	16480.6	12055.4	16392.4	1007.354	19247.92969	390.91968	0.16876	1.8201	469.60742	30455.875	1513	2	41	1	805.464	805.464	3464.62734	5.63897	12079.7	16480.6	12466.2399850537	16397.3430054782
405/561	12060.7	16423.7	12035.3	16334.6	688.05591	17717.87305	353.94028	0.64919	1.69477	417.05945	38192.79297	1596	3	73	1	854.064	854.064	3189.21715	5.63764	12060.7	16423.7	12446.5262704754	16339.3804917183
405/561	12027.8	16348.8	12002.3	16259.6	763.04492	15046.16797	379.01508	0.20655	1.59262	371.62497	21760.9043	1605	2	82	1	841.752	841.752	2708.31023	6.09203	12027.8	16348.8	12413.5681568464	16264.3628697444
405/561	12043.3	16325.2	12017.4	16235.7	1147.13745	9503.27246	367.44208	0.40667	1.72902	512.58911	11753.11523	1630	1	15	1	837.864	837.864	1710.58904	7.49678	12043.3	16325.2	12428.784507877	16240.4139198167
405/561	12059.7	16480.4	12033.6	16390.7	620.46991	20045.76758	380.70761	0.1993	1.60972	407.98682	35307.375	1649	3	76	1	837.864	837.864	3608.23816	5.69359	12059.7	16480.4	12445.0729346603	16395.3767178717
405/561	12017.9	16459.3	11991.8	16369.6	830.14014	31445.86523	400.96927	1.37959	1.36969	475.30795	49438.19922	1653	3	17	1	850.824	850.824	5660.25574	4.49086	12017.9	16459.3	12403.2915508252	16374.2688858833
405/561	12060	16364.5	12032.8	16271.9	909.15808	6817.34277	349.58109	0.89706	1.75828	528.91388	13091.8584	1740	1	52	1	851.472	851.472	1227.1217	9.19221	12060	16364.5	12444.6964524118	16276.3985401351
405/561	12111	16296.9	12083.8	16203.8	922.31036	7460.17432	363.07471	1.15156	2.00993	401.45435	15098.29004	1748	1	0	1	817.776	817.776	1342.83138	8.29486	12111	16296.9	12495.7336847416	16208.2828761582
405/561	12079.1	16297.3	12051.8	16203.6	612.4635	5506.75098	382.79623	0.34899	1.57234	492.61087	9718.75977	1760	1	53	1	840.456	840.456	991.21518	12.56415	12079.1	16297.3	12463.7895332363	16208.0593801929
405/561	11990.1	16570.4	11962.7	16475.7	629.30518	10404.50977	395.13828	0.09867	1.75161	419.55014	21889.38281	1775	2	19	1	807.408	807.408	1872.81176	9.29035	11990.1	16570.4	12374.7593438547	16480.1300102363
405/561	11985.4	16299	11957.5	16200.8	973.37421	8711.80469	381.92157	0.42456	1.85514	391.63702	15203.10352	1835	1	18	1	811.944	811.944	1568.12484	7.8735	11985.4	16299	12369.8385863282	16205.11253041
405/561	12082.4	16433.4	12054.1	16332.5	533.10077	4248.75	360.401	1.21544	2.01533	598.4657	8879.59766	1881	1	8	1	819.72	819.72	764.775	15.35138	12082.4	16433.4	12466.6526722246	16336.7224625431
405/561	12057.4	16483.4	12028.6	16380.3	564.30914	4739.44922	369.96909	0.77258	1.9035	331.46445	-537857	1913	1	64	1	819.072	819.072	853.10086	11.69328	12057.4	16483.4	12441.3016015438	16384.4598066357
405/561	12014	16299.5	11984.4	16194.7	776.65332	41481.09766	411.55328	0.96868	1.56612	346.89752	58883.03516	1934	4	3	1	810	810	7466.59758	3.71925	12014	16299.5	12397.1993364095	16198.8186886965
405/561	12011.9	16402.3	11980.8	16294.1	991.39581	19289.26172	413.1792	1.48703	1.42175	333.22455	31311.85938	1975	2	82	1	828.792	828.792	3472.06711	5.53881	12011.9	16402.3	12393.7901520997	16298.1384108151
Bead Drift Correction	12015.4	16431.3	11982.6	16319.3	585.55688	5564.44629	393.53781	1.14245	1.38699	231.75377	6448.93848	2021	1	59	1	855.36	855.36	1001.60033	10.09476	12015.4	16431.3	12395.8042379961	16323.2483429482
405/561	12002.3	16413.1	11967.3	16296.1	1251.77881	13037.8291	412.00162	1.37312	1.44784	412.31891	18820.12305	2080	1	8	1	826.2	826.2	2346.80924	6.54104	12002.3	16413.1	12380.7788264284	16299.932821119
405/561	12166.6	16203	12130.3	16076.2	969.70386	8310.44238	373.72534	0.84074	1.96191	333.30051	12989.99316	2190	1	77	1	810.648	810.648	1495.87963	7.53787	12166.6	16203	12544.2907709632	16079.8174414373
405/561	11997.9	16376	11961.5	16246.1	1545.79712	16419.0332	416.06155	1.25061	1.50763	218.09348	22491.24023	2225	1	7	1	812.592	812.592	2955.42598	4.85985	11997.9	16376	12375.653662406	16249.6489115386
405/561	12072.4	16358.6	12035.8	16224.6	1582.47681	47723.16406	400.40598	0.57571	1.62313	341.94641	75050.86719	2271	3	3	1	815.832	815.832	8590.16953	2.97587	12072.4	16358.6	12450.1677483024	16228.0588436717
405/561	12099.5	16654.4	12062.8	16518.9	573.35388	4435.26758	355.06558	1.03914	1.88345	412.87003	9319.42285	2287	1	35	1	835.272	835.272	798.34816	12.47867	12099.5	16654.4	12477.242212962	16522.327515718
405/561	12082.3	16400.3	12044.5	16256	1149.27283	36145.82031	386.01199	0.54974	1.93146	412.75595	57734.35156	2389	4	18	1	800.928	800.928	6506.24766	3.95033	12082.3	16400.3	12459.416925167	16259.2278000131
405/561	12034.3	16396.6	11996.2	16250.3	860.9549	35376.27344	397.13962	0.4256	1.65201	477.03033	54155.65625	2412	4	63	1	815.832	815.832	6367.72922	4.409	12034.3	16396.6	12411.2239681152	16253.4827660797
405/561	12057.1	16366.8	12018.8	16219.5	608.54089	27717.13281	355.46851	0.93586	1.8404	469.6214	52496.61719	2424	4	59	1	838.512	838.512	4989.08391	4.47776	12057.1	16366.8	12433.8798166099	16222.6592701144
405/561	11991.5	16425.9	11952.8	16276	313.07767	13151.05859	381.10925	0.16105	1.62725	316.60089	27266.57031	2454	3	77	1	835.272	835.272	2367.19055	7.46202	11991.5	16425.9	12368.0194378466	16279.1005302012
Bead Drift Correction	12060.4	16382.6	12020.8	16226.7	340.17749	2989.15405	378.42639	0.14562	1.72085	169.98228	4424.85547	2526	1	20	1	828.144	828.144	538.04773	14.25931	12060.4	16382.6	12436.3545288148	16229.6595544096
405/561	12044	16406.3	12004.3	16249.5	716.5545	5937.2876	367.47644	0.30071	1.68587	493.19189	10817.60059	2537	1	73	1	842.4	842.4	1068.71177	10.97457	12044	16406.3	12419.9057232683	16252.4380164414
405/561	12031.6	16512.6	11987.7	16337.6	1574.78357	14510.5127	387.51721	0.04579	1.71897	353.02686	-41161.63672	2793	1	8	1	819.072	819.072	2611.89229	5.2974	12031.6	16512.6	12404.497157822	16340.0367691822
405/561	12044.4	16414	11999.9	16237.7	535.02258	17512.87109	395.39667	0.67604	1.55599	344.06433	27668.46094	2816	2	27	1	829.44	829.44	3152.3168	5.63425	12044.4	16414	12416.8042007702	16240.0917352488
405/561	12063.5	16389.6	12017.7	16210.2	535.82068	13971.55859	404.11435	0.83121	1.5642	327.66876	8057837	2866	2	33	1	819.072	819.072	2514.88055	6.89665	12063.5	16389.6	12434.8369028314	16212.4938353935
405/561	12095	16484.1	12047.8	16300	1035.38745	17845.47656	388.94119	0.32705	1.62869	403.69989	-43813.63281	2931	2	8	1	827.496	827.496	3212.18578	5.67359	12095	16484.1	12465.2394155111	16302.1665655816
405/561	12035.9	16460	11987.8	16272.4	739.66687	6205.92334	369.78146	0.49023	1.78459	543.8562	13609.06738	2973	1	40	1	830.088	830.088	1117.0662	11.06337	12035.9	16460	12405.4348852425	16274.4843297031
405/561	12087	16390.9	12038.7	16202.4	1135.68677	10096.15723	380.6351	0.42192	1.52723	734.14423	15251.38281	2984	1	15	1	848.232	848.232	1817.3083	8.51903	12087	16390.9	12456.386079696	16204.462791735
405/561	12087.8	16464.4	12039	16274.1	954.38263	23032.22266	377.66586	0.46719	1.48357	416.91364	45712.17578	3006	4	27	1	856.656	856.656	4145.80008	5.55769	12087.8	16464.4	12456.788468603	16276.1197157986
405/561	12083.2	16394	12034.4	16203.3	709.73468	32162.02539	370.06201	0.20297	1.67057	514.71954	60923.9375	3011	4	17	1	841.104	841.104	5789.16457	4.35782	12083.2	16394	12452.2117388091	16205.3099258131
405/561	12101.6	16415.4	12052.2	16222.7	1079.30396	8726.35449	362.99829	0.95157	1.92027	313.15634	13044.0127	3035	1	47	1	824.904	824.904	1570.74381	6.82925	12101.6	16415.4	12470.1234357985	16224.6629338825
405/561	12141.6	16546.2	12092.2	16353.1	861.15967	7416.50439	374.64319	0.23355	1.543	303.02011	14616.93262	3040	1	18	1	852.12	852.12	1334.97079	8.05173	12141.6	16546.2	12510.1467060046	16355.053143897
405/561	12095.7	16425.2	12046	16231.3	640.60419	5335.44727	368.42627	1.28409	2.11278	574.85522	9916.20898	3050	1	17	1	804.816	804.816	960.38051	12.81491	12095.7	16425.2	12463.9932464169	16233.233563926
405/561	12093.1	16322.6	12043.4	16128.3	781.77466	24287.5625	378.89273	0.25896	1.57202	520.3125	38981.0625	3054	3	18	1	844.344	844.344	4371.76125	5.22147	12093.1	16322.6	12461.4118625818	16130.2257319375
405/561	12096.1	16324.1	12045.4	16125.9	529.18878	12837.39063	367.97357	0.59717	1.81285	449.10779	27367.69141	3102	2	18	1	829.44	829.44	2310.73031	7.04222	12096.1	16324.1	12463.6352565606	16127.7317480764
405/561	12083.4	16320.6	12032.1	16120.4	806.22327	6595.31104	365.13211	0.79998	1.87345	282.25278	17541.68164	3168	1	71	1	826.848	826.848	1187.15599	8.31493	12083.4	16320.6	12450.6424232815	16122.1025202674
405/561	12123.3	16476.2	12072	16275.9	816.82678	15742.43359	374.53479	0.32611	1.75919	494.39417	116588.96875	3173	3	16	1	828.144	828.144	2833.63805	7.29528	12123.3	16476.2	12490.5656934876	16277.5927302819
405/561	12116.6	16200.7	12065	15999.4	1297.89221	38586.75781	399.05249	0.78351	1.54617	493.33215	45540.90234	3209	3	3	1	826.848	826.848	6945.61641	3.82362	12116.6	16200.7	12483.7332389717	16001.0222423861
405/561	12046.6	16541.6	11994.9	16339.8	697.29315	6495.95166	389.64914	0.76323	1.48268	330.6416	13374.64258	3224	1	95	1	844.992	844.992	1169.2713	9.78656	12046.6	16541.6	12413.7030495901	16341.3928724295
405/561	12037.7	16427.4	11985.8	16225.1	607.8548	20812.02734	404.16061	1.22528	1.44105	369.04306	38600.08203	3243	3	16	1	835.92	835.92	3746.16492	5.88969	12037.7	16427.4	12404.6914763734	16226.6556704845
405/561	12080.3	16452.5	12027.8	16247.6	915.65601	32702.08984	385.20279	0.02159	1.72644	505.04553	51761.42969	3318	4	44	1	820.368	820.368	5886.37617	4.56328	12080.3	16452.5	12447.0405294652	16249.0088207015
405/561	12127.5	16240.3	12074.8	16034.4	1112.35754	8886.99609	360.84055	0.44854	1.68161	275.17828	13532.97461	3337	1	16	1	848.88	848.88	1599.6593	6.4647	12127.5	16240.3	12494.1289562485	16035.7716187565
405/561	12066.1	16376.3	12012.8	16168.2	577.70813	21240.99414	395.94992	0.11051	1.75242	546.29712	34778.03516	3377	3	55	1	806.76	806.76	3823.37895	6.41905	12066.1	16376.3	12432.3151178975	16169.4932988722
405/561	12119	16387.9	12064.6	16175	905.57886	15976.57422	366.01245	0.49608	1.7527	492.78308	27422.92969	3468	3	44	1	836.568	836.568	2875.78336	6.91188	12119	16387.9	12484.538635649	16176.1151211356
405/561	12096	16442.9	12041.4	16229.2	1189.53931	29792.76953	413.60172	0.84548	1.61476	391.92224	49584.18359	3484	3	1	1	802.224	802.224	5362.69852	4.6443	12096	16442.9	12461.4131003086	16230.2837931819
405/561	12159	16363.3	12103.3	16147.8	688.07318	6166.17773	382.16486	0.01794	1.68892	517.41211	9172.33984	3521	1	31	1	827.496	827.496	1109.91199	11.56026	12159	16363.3	12523.485299834	16148.8113472889
405/561	12059.7	16379.8	12003.8	16164.1	569.93848	10302.27539	400.82974	0.23162	1.74036	520.802	17488.83984	3524	2	52	1	802.872	802.872	1854.40957	10.44279	12059.7	16379.8	12423.9992619576	16165.1054732976
405/561	12097	16458.6	12038.6	16240.7	823.90741	23441.52148	401.87128	0.88968	1.531	403.07657	41858.0625	3576	3	41	1	825.552	825.552	4219.47387	5.44191	12097	16458.6	12459.0412721014	16241.6036574481
405/561	12065.4	16367.3	12006.4	16148.8	385.09204	9024.41309	395.85486	0.33486	1.67442	372.24841	14884.80566	3591	2	22	1	815.184	815.184	1624.39436	10.09211	12065.4	16367.3	12426.9110827197	16149.6742874915
405/561	12083.3	16430.2	12023.8	16211.3	668.97437	28606.78516	400.76404	1.36006	1.37426	353.36386	44111.73438	3601	3	16	1	850.176	850.176	5149.22133	4.42589	12083.3	16430.2	12444.357623132	16212.1547075204
405/561	12160.6	16397.2	12095.7	16175	763.36481	5557.16943	344.44571	1.04975	1.76971	248.4151	11395.80957	3773	1	38	1	854.712	854.712	1000.2905	8.38643	12160.6	16397.2	12517.0581182227	16175.5179320182
405/561	12148.9	16490.9	12083.9	16269.1	720.77838	7205.34277	403.63284	0.73756	1.59101	376.06161	16671.25	3797	1	6	1	815.832	815.832	1296.9617	9.92487	12148.9	16490.9	12505.3698152121	16269.5709400876
405/561	12099.2	16352.1	12034	16130.8	892.38501	38066.79297	409.39398	1.16907	1.49261	397.73773	59388.72656	3829	4	13	1	822.312	822.312	6852.02273	4.11412	12099.2	16352.1	12455.6187445313	16131.2082841802
