ChannelName	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	LateralLocalizationAccuracy	Xw	Yw	Xwc	Ywc
405/561	17339.5	24990.5	17278.4	24855.6	195.23245	3349.51953	408.54102	0.1487	0.8061	176.11156	3543.40112	47424	2	2	1	177	177	602.91352	19.24801	17339.5	24990.5	17244.8240460424	24867.8154987504
405/561	16688.2	24649.1	16627.2	24514.2	103.53768	1185.59033	431.99442	1.4161	0.9308	165.52983	35.93011	47449	1	65	1	189	189	213.40626	40.30953	16688.2	24649.1	16593.6035393618	24526.4415876126
405/561	17271	24962	17209.9	24827.1	182.17448	2596.7793	394.06284	1.01119	0.68723	226.78818	2756.67139	47498	2	3	1	191	191	467.42027	25.29431	17271	24962	17176.2633357088	24839.3927194399
405/561	17373.2	24817.3	17312.1	24682.4	102.49699	2310.40576	399.81866	0.37432	0.75552	166.93159	3179.36523	47631	2	53	1	177	177	415.87304	25.40343	17373.2	24817.3	17278.3541408316	24694.8314901488
405/561	17516.7	24916.8	17455.6	24781.9	131.56459	1242.79163	392.3645	0.97653	0.69456	207.14951	1514.88806	47633	1	5	1	185	185	223.70249	35.54903	17516.7	24916.8	17421.8524980132	24794.333576751
405/561	17556.3	24884.3	17495.2	24749.4	108.23433	1049.19446	397.47107	1.30471	0.64817	206.36932	883.31934	47722	1	27	1	214	214	188.855	42.58355	17556.3	24884.3	17461.3793688233	24761.9264252788
405/561	17215.9	24917.4	17154.8	24782.5	118.65876	1248.77356	414.14459	0.14788	0.75618	207.57977	1260.70789	47750	1	10	1	210	210	224.77924	39.15819	17215.9	24917.4	17120.9563522577	24795.0556339153
405/561	17260.9	25064.5	17199.8	24929.6	173.52261	5309.86621	413.73138	0.09796	0.78811	190.96629	7004.74902	47896	4	3	1	197	197	955.77592	17.81165	17260.9	25064.5	17165.8362623875	24942.3079194701
405/561	17090.9	24830.1	17029.8	24695.2	104.3545	1759.43506	412.81107	0.02767	0.77374	229.8017	2310.05615	47962	2	13	1	200	200	316.69831	40.11377	17090.9	24830.1	16995.781933796	24707.976751703
405/561	16746.5	24680.8	16685.4	24545.9	90.9527	863.05115	393.25162	1.02636	0.68689	131.98988	2184.50952	48142	1	36	1	190	190	155.34921	41.2959	16746.5	24680.8	16651.2336332785	24558.864446772
405/561	16897	24716.1	16836	24581.2	104.05059	969.24506	389.63196	1.31877	0.65891	142.56635	2273.50342	48195	1	66	1	193	193	174.46411	37.68938	16897	24716.1	16801.7899301677	24594.2197043678
405/561	17482.8	24791.4	17421.7	24656.5	123.32932	1321.28723	417.85492	0.28809	0.80472	193.79431	1727.64807	48410	1	46	1	200	200	237.8317	36.66886	17482.8	24791.4	17387.312471074	24669.7438241838
405/561	17352.9	24835.7	17291.8	24700.8	69.23717	2115.82031	392.5889	0.88781	0.70503	200.87283	2026.56604	48463	2	65	1	181	181	380.84766	28.8535	17352.9	24835.7	17257.368682555	24714.0990628318
405/561	17527.9	25031.3	17466.8	24896.4	78.06135	3032.27515	405.55518	0.00646	0.79249	200.40509	3179.46851	48714	2	39	1	176	176	545.80953	21.92497	17527.9	25031.3	17432.1610754021	24909.9606134089
405/561	16985.9	24538.3	16924.8	24403.4	118.24915	1181.81689	403.58603	0.20229	0.76997	234.7542	1806.69031	48800	1	5	1	180	180	212.72704	41.46738	16985.9	24538.3	16890.0898547833	24417.0502087611
405/561	17202.2	24988.2	17141.1	24853.3	96.69338	1718.53333	414.26721	0.53863	0.70951	161.91028	2971.85425	48935	2	34	1	227	227	309.336	35.28435	17202.2	24988.2	17106.2779635646	24867.0908323487
405/561	17246.7	24990	17185.6	24855.1	193.25113	2054.05249	416.20261	0.16865	0.79241	197.72121	2048.75586	48964	1	33	1	201	201	369.72945	24.52813	17246.7	24990	17150.7539130572	24868.921037136
405/561	17167.5	24990.5	17106.4	24855.6	105.44883	4010.0083	426.6106	0.78904	0.85384	171.45673	3551.0061	49086	3	54	1	204	204	721.80149	20.65664	17167.5	24990.5	17071.4526782507	24869.5480929486
405/561	17596.8	25012.7	17535.7	24877.8	121.55781	2838.97705	400.79855	1.28683	0.64545	227.2915	2164.10596	49298	2	2	1	222	222	511.01587	24.0469	17596.8	25012.7	17500.5765427147	24891.9688298041
405/561	16920	24701.5	16858.9	24566.6	75.6566	690.39471	385.64294	1.1335	0.68854	212.01346	811.5271	49326	1	11	1	173	173	124.27105	60.54446	16920	24701.5	16823.7532586262	24580.7979790908
405/561	16904.4	24676.9	16843.3	24542	137.24709	1461.22583	416.55002	0.43824	0.82761	172.27669	1702.05884	49569	1	9	1	188	188	263.02065	31.62322	16904.4	24676.9	16807.9509799621	24556.4509075475
405/561	16904.3	24676	16843.3	24541.1	136.87776	1574.2262	432.93945	0.84888	0.84937	205.29797	2401.29736	49617	1	0	1	222	222	283.36072	34.1135	16904.3	24676	16807.9109798142	24555.6008589919
405/561	17143	24867.8	17081.9	24732.8	156.10068	1615.56299	410.69519	0.61882	0.70563	178.396	2817.3186	49936	1	5	1	220	220	290.80134	28.53664	17143	24867.8	17046.2447751563	24747.6327458061
405/561	16861.6	24818.1	16800.5	24683.2	71.68923	743.46802	411.11588	0.3759	0.73358	161.563	1154.69482	50083	1	34	1	211	211	133.82424	56.34078	16861.6	24818.1	16764.7218860384	24698.1856358795
405/561	17514.4	25042.2	17453.3	24907.3	166.10587	3203.1853	413.87021	0.61907	0.70094	187.04419	5005.30811	50335	2	52	1	229	229	576.57335	21.0272	17514.4	25042.2	17417.3108963004	24922.547661562
405/561	16788.4	24578.6	16727.3	24443.7	158.2757	5755.58252	433.97192	1.22667	0.89881	204.59578	34833.53906	50452	3	8	1	207	207	1036.00485	16.46928	16788.4	24578.6	16691.2127973992	24459.0692854217
405/561	17148.4	24802.7	17087.3	24667.7	211.66383	4392.5791	401.74393	0.94662	0.68182	202.77869	4119.19824	50539	2	3	1	210	210	790.66424	15.49623	17148.4	24802.7	17051.1397944635	24683.1597108981
405/561	17025.5	24827.6	16964.4	24692.6	76.55406	827.75897	419.78592	0.26535	0.79799	187.92892	1294.203	50614	1	66	1	207	207	148.99661	56.65333	17025.5	24827.6	16928.1768213407	24708.1376551192
405/561	17565.4	25034.1	17504.3	24899.2	296.62723	6475.7168	429.43573	0.86156	0.85788	257.28085	7548.01074	50931	2	3	1	210	210	1165.62902	13.5444	17565.4	25034.1	17467.8102481523	24915.0670091143
405/561	16872.9	24764.9	16811.9	24630	122.33381	1204.66602	400.60846	0.83586	0.69656	187.95193	1847.26099	51378	1	40	1	202	202	216.83988	36.47593	16872.9	24764.9	16775.0332261073	24646.3311790322
405/561	17264.8	24951.4	17203.7	24816.5	179.33156	4543.63574	428.44995	1.05634	0.887	217.08904	3508.19629	51386	3	3	1	196	196	817.85443	20.50917	17264.8	24951.4	17166.826466375	24832.8394836319
405/561	17368.9	24955.8	17307.8	24820.9	101.84513	3188.95068	428.26987	1.01563	0.88165	208.06845	3641.35571	51577	2	43	1	198	198	574.01112	23.50007	17368.9	24955.8	17270.7649501488	24837.4377276362
405/561	16949.1	24600.8	16888	24465.9	138.27907	3265.89063	413.75769	0.55736	0.85091	214.6458	3391.80762	51665	2	7	1	172	172	587.86031	21.86357	16949.1	24600.8	16850.8904515979	24482.5290468415
405/561	16921.8	24720.4	16860.8	24585.5	173.3566	2183.3418	425.25662	0.45218	0.81185	204.40485	3646.28003	51985	2	66	1	216	216	393.00152	32.79165	16921.8	24720.4	16823.4191051034	24602.4610184719
405/561	17575.5	25016	17514.4	24881.1	186.15399	6090.68115	433.91846	1.14568	0.8876	203.60217	5849.78418	52098	3	12	1	211	211	1096.32261	15.6078	17575.5	25016	17476.9231190265	24898.1782089392
405/561	17564.3	25093.8	17503.2	24958.9	248.62793	8453.60059	436.50485	1.14921	0.88283	238.13316	10232.44531	52231	3	5	1	219	219	1521.64811	12.50039	17564.3	25093.8	17465.6100320069	24976.116116178
405/561	16938.2	24697.4	16877.1	24562.5	122.34539	1233.54236	405.36221	0.02367	0.78991	216.08119	300.30737	52258	1	3	1	176	176	222.03762	38.7293	16938.2	24697.4	16839.4870596257	24579.7441090864
405/561	16934.8	24708.3	16873.7	24573.4	147.2038	2086.7981	400.04553	1.33432	0.64138	219.99329	1769.90356	52334	2	20	1	222	222	375.62366	31.51438	16934.8	24708.3	16836.0223696204	24590.7228979482
405/561	17552.1	25042.1	17491	24907.2	202.04785	2199.26416	421.18378	1.03141	0.90126	235.31258	4406.33252	52425	1	75	1	171	171	395.86755	25.27123	17552.1	25042.1	17453.2448593118	24924.6172255876
405/561	17057.5	24791.6	16996.4	24656.7	188.86865	2033.65344	418.90793	0.42328	0.82051	207.33543	2670.04199	52638	1	2	1	197	197	366.05762	25.51961	17057.5	24791.6	16958.463209308	24674.3379645913
405/561	17424.1	24986.9	17363	24852	142.39279	5081.27734	404.84418	0.01177	0.79573	182.95184	7261.06592	53378	4	32	1	173	173	914.62992	17.50248	17424.1	24986.9	17324.4296493271	24870.4043020908
405/561	17119.2	24810.4	17058.2	24675.5	288.10245	4994.61816	383.98175	1.31036	0.67019	180.13969	5646.61377	53395	2	4	1	177	177	899.03127	12.258	17119.2	24810.4	17019.6150489335	24693.9218970169
405/561	17407	24993.7	17346	24858.8	156.70724	1478.8457	392.17233	1.22172	0.6658	222.85379	1700.03601	53755	1	62	1	196	196	266.19223	31.19363	17407	24993.7	17307.1053771806	24877.594387422
405/561	17171.4	24834.4	17110.3	24699.4	218.76854	10472.69531	412.61331	0.1934	0.75326	212.68694	11606.06055	54100	5	2	1	207	207	1885.08516	10.92645	17171.4	24834.4	17071.1077292207	24718.5511623441
405/561	17512.1	24966.4	17451	24831.5	101.283	1130.04492	426.42203	0.55352	0.82282	207.93463	1208.71777	54439	1	4	1	215	215	203.40809	45.46272	17512.1	24966.4	17411.5144105639	24851.0015445378
405/561	17441.9	24965.5	17380.8	24830.6	88.58279	805.62244	384.99152	1.12561	0.69087	165.20833	1126.18018	54461	1	75	1	171	171	145.01204	46.62628	17441.9	24965.5	17341.2953459093	24850.1242767215
405/561	17181.1	24953.1	17120.1	24818.2	100.42025	996.97424	402.24567	1.25105	0.64735	213.16553	745.76892	54544	1	44	1	224	224	179.45536	46.35421	17181.1	24953.1	17080.5233879525	24837.8100319044
405/561	17536.9	24950.8	17475.8	24815.9	165.62387	1749.55688	414.91833	0.50117	0.84008	216.57993	1477.2616	54641	1	3	1	179	179	314.92024	29.28086	17536.9	24950.8	17436.1392278385	24835.6102374698
405/561	17435	24842.4	17373.9	24707.5	176.94403	1688.46545	394.35574	0.67479	0.72828	120.46243	2068.86865	54705	1	6	1	176	176	303.92378	21.97382	17435	24842.4	17334.183661257	24727.2763439943
405/561	17346	25002.2	17284.9	24867.3	124.05713	1253.9635	405.87439	0.88834	0.68214	175.56432	1729.26782	54784	1	33	1	219	219	225.71343	34.97746	17346	25002.2	17245.1150292112	24887.1579349074
405/561	17244	24988.5	17182.9	24853.5	207.87399	1991.30334	395.11969	1.26665	0.65591	229.62569	3199.20825	55434	1	46	1	206	206	358.4346	24.39981	17244	24988.5	17142.548557537	24874.0288581816
405/561	16917.4	24649	16856.4	24514.1	97.70464	1059.31445	420.35373	0.13642	0.78056	221.45828	1016.534	55729	1	17	1	215	215	190.6766	48.37931	16917.4	24649	16815.7904101096	24534.933119759
405/561	17510.6	24520.6	17449.6	24385.7	193.5089	1950.31555	405.28638	0.24482	0.76082	193.46791	1994.62805	55899	1	83	1	187	187	351.0568	24.29475	17510.6	24520.6	17408.8413443394	24406.708389753
405/561	17294.4	24985.9	17233.3	24851	112.97957	6080.23633	419.25168	0.16628	0.74544	199.67308	2586.72485	55928	3	13	1	225	225	1094.44254	14.57834	17294.4	24985.9	17192.5158932575	24872.0382838235
405/561	16968.8	24643	16907.7	24508	97.80094	1094.33447	427.0351	0.96568	0.87739	197.19368	1150.0271	56016	1	10	1	196	196	196.98021	45.89614	16968.8	24643	16866.8386226444	24529.128988048
405/561	17397.3	25053.1	17336.3	24918.2	100.91286	951.0976	391.92172	1.21802	0.66666	168.37749	2165.14429	56054	1	65	1	195	195	171.19757	41.6158	17397.3	25053.1	17295.4052372787	24939.3681516749
405/561	17000.9	24682.2	16939.8	24547.2	192.89545	2088.14209	420.02881	0.16635	0.78491	186.25119	2076.3313	56121	1	19	1	213	213	375.86558	23.99258	17000.9	24682.2	16898.8463463606	24568.437197288
405/561	17598.3	25026.7	17537.2	24891.8	273.69913	8116.43945	397.13602	0.8703	0.69855	220.40814	8723.2207	56233	3	46	1	193	193	1460.9591	10.65121	17598.3	25026.7	17496.1478240311	24913.1525995583
405/561	17517.2	25015.5	17456.1	24880.6	184.78543	1814.02197	399.98846	0.51021	0.73761	218.10268	1694.17346	56291	1	9	1	184	184	326.52396	26.58199	17517.2	25015.5	17414.9967651838	24902.0123529392
405/561	16963.1	24622.8	16902	24487.9	156.32362	1657.98047	415.75497	0.377	0.82101	198.33992	2103.13477	56520	1	13	1	189	189	298.43648	29.76333	16963.1	24622.8	16860.6949141317	24509.5482188358
405/561	17242.2	24925	17181.1	24790.1	115.79614	3926.2627	433.35693	0.86337	0.85051	217.12129	4214.56445	56658	3	7	1	223	223	706.72729	24.01623	17242.2	24925	17139.6730760675	24811.8903123113
405/561	17285.9	24868.8	17224.8	24733.9	239.03336	9368.33496	410.3923	0.87111	0.67767	224.44698	6854.33447	56769	4	2	1	230	230	1686.30029	11.18116	17285.9	24868.8	17183.2749670307	24755.80458074
405/561	17225.7	24836	17164.6	24701.1	253.39323	15096.9668	399.40994	1.23626	0.65288	209.89488	16812.44336	56824	4	6	1	216	216	2717.45402	6.88307	17225.7	24836	17123.0263183836	24723.0611922316
405/561	17156.4	24878.1	17095.3	24743.2	192.26115	2047.81458	416.63867	0.44873	0.71637	164.7054	2076.94458	56927	1	4	1	230	230	368.60662	22.94402	17156.4	24878.1	17053.6351482939	24765.2671958194
405/561	17232.7	24856.8	17171.7	24721.9	538.22827	25265.63672	398.55811	1.0288	0.67748	196.21265	24809.60547	57012	5	3	1	205	205	4547.81461	4.73322	17232.7	24856.8	17129.9598474196	24744.0546604384
405/561	17563	25067.3	17501.9	24932.4	208.96111	3815.03125	380.8027	1.38938	0.66688	178.3129	251.92279	57050	2	32	1	172	172	686.70562	15.20889	17563	25067.3	17460.1261649098	24954.5937581439
405/561	17035.1	24844.6	16974	24709.7	97.63249	1016.61279	411.94632	0.29645	0.74178	137.87431	1283.64539	57100	1	33	1	210	210	182.9903	39.38788	17035.1	24844.6	16932.1818282897	24731.9451986047
405/561	17180	24836.9	17118.9	24702	155.19604	1670.86218	418.8804	0.64628	0.85115	154.98026	1922.87402	57254	1	1	1	185	185	300.75519	27.10672	17180	24836.9	17076.9451460661	24724.4036073965
405/561	17216.3	24912.5	17155.2	24777.6	105.00924	4121.61475	430.82016	0.67651	0.83071	191.62122	-265969.75	57318	3	18	1	223	223	741.89065	21.50109	17216.3	24912.5	17113.188287219	24800.0694272325
405/561	17481.7	25025.1	17420.7	24890.2	107.62157	1215.5957	429.04709	1.01071	0.87924	195.04225	1905.39258	57350	1	29	1	201	201	218.80723	41.74642	17481.7	25025.1	17378.6598454708	24912.7023344162
405/561	17471.6	25024.9	17410.5	24890	157.98099	1648.13147	412.3382	0.32257	0.73795	215.44028	1264.46924	57443	1	3	1	212	212	296.66366	30.51256	17471.6	25024.9	17368.3771399192	24912.597960554
405/561	17108.2	24825.4	17047.1	24690.5	348.99954	5364.09863	422.12189	0.1275	0.7764	206.84435	5819.96045	57689	2	7	1	221	221	965.53775	14.27424	17108.2	24825.4	17004.7580340843	24713.3508325016
405/561	17256.8	24914.7	17195.8	24779.8	83.96855	2331.77344	424.29865	1.04748	0.89561	147.72646	3129.68018	57769	2	60	1	182	182	419.71922	26.68126	17256.8	24914.7	17153.3866745722	24802.7330438579
405/561	17345.2	24997.4	17284.2	24862.5	136.4514	6396.87598	423.36874	1.03905	0.89671	208.01353	7029.28613	57830	4	53	1	179	179	1151.43768	16.22246	17345.2	24997.4	17241.732228	24885.4957222648
405/561	16992.9	24624.3	16931.8	24489.4	166.40347	2922.07886	414.99585	0.47525	0.71572	154.68883	11156.62793	58077	2	17	1	226	226	525.97419	21.25511	16992.9	24624.3	16889.1114538311	24512.6494496236
405/561	17438.3	24977	17377.2	24842.1	325.87372	2876.68115	379.29858	1.49809	0.6567	229.7859	3236.6875	58126	1	3	1	173	173	517.80261	16.40861	17438.3	24977	17334.4675971973	24865.3997710387
405/561	17252.4	24963.2	17191.3	24828.3	196.79492	1948.1228	401.66248	0.36989	0.75216	218.09389	953.513	58186	1	2	1	182	182	350.6621	25.10606	17252.4	24963.2	17148.5138683581	24851.6613831439
405/561	16992.2	24839.7	16931.1	24704.8	210.58322	2224.0061	414.87393	0.0689	0.7821	202.31377	2373.16138	58214	1	4	1	202	202	400.3211	22.92055	16992.2	24839.7	16888.2887847755	24728.1901332136
405/561	17217.6	25007.6	17156.6	24872.7	203.34497	5803.50195	391.8963	1.28708	0.65875	221.47664	6274.89063	58216	3	53	1	198	198	1044.63035	14.04322	17217.6	25007.6	17113.7869928443	24896.0921867353
405/561	17217.9	24854.4	17156.8	24719.5	403.63791	4326.32861	417.94952	0.02034	0.77026	214.28061	5314.26807	58329	1	2	1	213	213	778.73915	13.3321	17217.9	24854.4	17113.8856952238	24743.0081988389
405/561	17302.3	24836.4	17241.2	24701.5	101.89855	1102.17444	419.85681	0.03024	0.76817	227.94652	968.00708	58857	1	36	1	219	219	198.3914	47.09534	17302.3	24836.4	17197.8109736926	24725.5499621321
405/561	17086	24701.6	17024.9	24566.7	136.2361	6590.354	429.3627	1.06399	0.88603	217.94176	7728.34375	58955	3	42	1	199	199	1186.26372	14.65686	17086	24701.6	16981.4226067404	24590.8504599427
405/561	16603.5	24698	16542.5	24563.1	93.92177	1051.65906	427.18344	1.3071	0.92681	204.68375	1092.40894	59045	1	85	1	177	177	189.29863	48.48094	16603.5	24698	16498.9413824267	24587.3427381012
405/561	17029.8	24679.1	16968.7	24544.2	225.76797	2175.5769	396.29272	1.18654	0.6631	234.83899	1243.30054	59135	1	44	1	205	205	391.60384	22.8542	17029.8	24679.1	16925.0600899762	24568.5350011437
405/561	17580.8	24925	17519.7	24790.1	163.80257	1582.16553	396.75793	1.29296	0.6505	226.64857	1578.8905	59214	1	38	1	211	211	284.78979	30.15794	17580.8	24925	17475.9886769868	24814.5159751057
405/561	17133.9	24829.5	17072.8	24694.6	410.32324	9282.53809	414.02487	0.42062	0.72355	239.16833	-74397.33594	59236	3	3	1	221	221	1670.85686	10.49874	17133.9	24829.5	17029.0687804423	24719.038522735
405/561	17151.3	24813.2	17090.2	24678.2	378.61264	11494.94824	379.66617	1.4336	0.66378	233.53592	9933.18164	59302	4	5	1	170	170	2069.09068	8.27386	17151.3	24813.2	17046.409066247	24702.7061601741
405/561	17202.1	24982.3	17141.1	24847.3	151.34845	2768.64575	397.03775	1.45781	0.63225	243.15161	3753.33276	59373	2	12	1	219	219	498.35624	24.90124	17202.1	24982.3	17097.2447870566	24871.878912523
405/561	17014.3	24599.7	16953.2	24464.8	292.53177	3078.01465	414.10349	0.01821	0.77256	246.69412	449.0043	59733	1	68	1	203	203	554.04264	18.49054	17014.3	24599.7	16909.0182044489	24489.7476512624
405/561	17549.1	24916.9	17488	24781.9	188.22197	1875.22998	402.95093	0.19101	0.77286	271.51227	1487.77625	60004	1	12	1	177	177	337.5414	28.62821	17549.1	24916.9	17443.5716285218	24807.1250672423
405/561	16996.5	24638.5	16935.4	24503.6	192.33432	7099.60791	434.08069	1.26355	0.90378	230.66307	7593.46289	60020	3	5	1	205	205	1277.92942	14.29937	16996.5	24638.5	16890.9570507715	24528.8414416614
405/561	17223.1	24967.7	17162.1	24832.7	96.67358	5957.16943	407.15884	0.18429	0.8143	239.73721	6366.84033	60154	5	13	1	171	171	1072.2905	18.88559	17223.1	24967.7	17117.5348752958	24858.0785581607
405/561	17187.1	24925.3	17126	24790.4	99.54523	1022.50952	409.15088	0.17768	0.76169	236.6335	1097.19482	60309	1	11	1	196	196	184.05171	48.97241	17187.1	24925.3	17081.2933589282	24815.9371200302
405/561	17024.4	24703.7	16963.3	24568.8	139.43967	1446.99414	411.24466	0.23515	0.81173	245.45166	-1758.86633	60448	1	42	1	181	181	260.45895	36.2218	17024.4	24703.7	16918.4662730767	24594.4792748168
405/561	17544.3	25008.9	17483.3	24874	198.63832	6132.63672	426.35947	0.80894	0.85709	224.56114	5742.24316	61081	4	0	1	202	202	1103.87461	17.65751	17544.3	25008.9	17437.8853886919	24900.3261666205
405/561	17446.5	24936.9	17385.5	24802	246.68712	10416.18555	426.28531	1.24092	0.9192	253.07683	9592.0459	61289	5	6	1	178	178	1874.9134	12.50927	17446.5	24936.9	17339.8937408253	24828.5385599507
405/561	17020.2	24734.3	16959.2	24599.4	205.08669	2102.72729	408.77356	0.57111	0.7142	213.33832	2708.15869	61324	1	5	1	213	213	378.49091	23.97186	17020.2	24734.3	16913.5614545381	24625.9742908164
405/561	17575.8	24968.1	17514.7	24833.2	163.50352	1883.21533	433.2579	1.49278	0.93907	254.47557	1696.61938	61444	1	3	1	189	189	338.97876	31.70924	17575.8	24968.1	17468.9506756728	24859.896778223
405/561	17548	24893.8	17486.9	24758.9	132.42432	1234.78796	389.82742	0.94068	0.70401	261.87064	1702.40601	61599	1	3	1	175	175	222.26183	39.12591	17548	24893.8	17441.0073955516	24785.7549488046
405/561	17500.5	24987.4	17439.5	24852.5	112.27689	4567.84229	433.57312	0.91775	0.85731	227.00294	6476.06982	61793	2	10	1	221	221	822.21161	17.93124	17500.5	24987.4	17393.4277601263	24879.5528496639
405/561	17529.5	24911.2	17468.4	24776.3	175.03256	1644.72717	391.33398	1.36673	0.65062	143.21864	3216.15845	62229	1	6	1	200	200	296.05089	23.64821	17529.5	24911.2	17421.9228102927	24803.7973449919
405/561	17226	24960.1	17165	24825.1	125.99642	2634.06641	423.94855	0.47196	0.81687	204.63831	3671.33496	62268	2	6	1	211	211	474.13195	27.34938	17226	24960.1	17118.4865062993	24852.6370874648
405/561	17149.8	24960	17088.7	24825.1	111.86934	1028.68445	387.12	1.12188	0.687	220.9814	1126.6925	62460	1	49	1	177	177	185.1632	42.55031	17149.8	24960	17042.0075904905	24852.8327041218
405/561	17296.8	24840	17235.7	24705.1	98.15851	1141.11755	435.27252	0.84394	0.8445	222.9415	1448.37573	62913	1	6	1	230	230	205.40116	48.30373	17296.8	24840	17188.5842636756	24733.2940043286
405/561	17015.2	24589.2	16954.1	24454.3	189.77579	10823.17188	410.18942	0.06727	0.79144	219.94278	12995.5127	63218	5	1	1	187	187	1948.17094	10.63795	17015.2	24589.2	16906.6983435009	24482.8044320627
405/561	17077.8	24756.5	17016.7	24621.6	134.24104	7031.54785	425.84348	0.82947	0.86102	195.71733	13085.23145	63230	3	9	1	199	199	1265.67861	13.05585	17077.8	24756.5	16969.2870800413	24650.1166432824
405/561	17114	24634.6	17052.9	24499.7	117.04973	1036.82056	379.95016	1.49834	0.65541	215.00761	3387.35376	63406	1	64	1	174	174	186.6277	40.29706	17114	24634.6	17005.3217632379	24528.3957226493
405/561	17554	25059.1	17493	24924.2	104.13941	2598.54712	422.71756	0.49726	0.82259	180.42114	2969.59766	63521	2	44	1	206	206	467.73848	26.0953	17554	25059.1	17445.3136252217	24953.0127170879
405/561	17458.5	24788.5	17397.4	24653.6	93.98944	898.93646	394.80716	0.61098	0.73554	163.90533	1808.93542	64403	1	68	1	174	174	161.80856	43.95135	17458.5	24788.5	17348.8813675942	24683.3096603519
405/561	16848.4	24517.5	16787.3	24382.6	74.98744	835.77686	426.19754	0.27954	0.78839	200.0701	1526.87024	64443	1	37	1	227	227	150.43983	59.44156	16848.4	24517.5	16738.7435109008	24412.3503273347
405/561	16993.2	24578.2	16932.1	24443.3	139.53568	1544.6582	424.75018	1.04113	0.89357	216.43227	2366.43677	64474	1	1	1	184	184	278.03848	34.27895	16993.2	24578.2	16883.5141657084	24473.0818438315
405/561	17082.1	24782.8	17021	24647.9	280.0105	6357.04199	381.86987	1.36304	0.66796	197.61737	5504.04004	64823	3	1	1	173	173	1144.26756	11.82911	17082.1	24782.8	16972.0834310597	24678.0366395583
405/561	17131.1	24731.7	17070	24596.8	203.51793	9802.37891	411.50012	0.71993	0.69294	197.39697	15975.44238	64826	5	63	1	227	227	1764.4282	11.20139	17131.1	24731.7	17021.0805852549	24626.9396892702
405/561	16971.1	24719.6	16910	24584.7	100.33743	1014.67596	405.96841	0.04252	0.786	188.80711	437.84851	64852	1	39	1	179	179	182.64167	43.96669	16971.1	24719.6	16861.0559196673	24614.8661200593
405/561	16835	24630.4	16773.9	24495.4	116.85241	1156.69263	401.65222	0.97998	0.67816	205.98514	1490.04944	65187	1	53	1	211	211	208.20467	39.59851	16835	24630.4	16724.6378106899	24525.9066678368
405/561	17428.4	24859.4	17367.3	24724.5	195.44197	2146.71851	423.09579	0.52417	0.8254	262.41959	3851.85547	65266	1	68	1	205	205	386.40933	27.24982	17428.4	24859.4	17317.962715355	24755.08697691
405/561	17569.5	24969.5	17508.4	24834.6	201.24809	4617.40088	425.23859	1.00896	0.88772	250.66565	3398.90234	65526	2	2	1	187	187	831.13216	17.85267	17569.5	24969.5	17458.8153674929	24865.4512937497
405/561	17060.7	24548.5	16999.6	24413.6	71.41514	783.66132	422.89166	0.34665	0.80264	192.1212	1824.69385	65670	1	47	1	213	213	141.05904	61.14185	17060.7	24548.5	16949.8782499222	24444.5976932338
405/561	16977.4	24550.3	16916.3	24415.4	217.612	4662.91406	418.3241	0.26898	0.73472	245.13419	9241.79297	66102	2	4	1	227	227	839.32453	17.02185	16977.4	24550.3	16866.1664089515	24446.8369508389
405/561	16745	24644.2	16683.9	24509.2	78.80296	755.88531	395.38187	1.13495	0.67045	226.56943	641.68243	66367	1	77	1	201	201	136.05936	60.01697	16745	24644.2	16633.513446947	24540.9064633927
405/561	17313.9	24743.6	17252.9	24608.7	109.16571	1145.30859	413.50253	0.19412	0.7516	203.54694	1715.92834	66552	1	76	1	210	210	206.15555	41.97792	17313.9	24743.6	17202.336719199	24640.5946488243
405/561	17142.6	24762.5	17081.5	24627.5	332.3251	3219.81396	397.3689	1.055	0.6764	247.24841	3759.79858	67284	1	71	1	202	202	579.56651	16.55988	17142.6	24762.5	17030.2365646061	24660.139621285
405/561	17461.1	24917.7	17400	24782.8	249.45862	8417.3252	419.80164	0.08693	0.75409	220.28008	10559.80664	67522	3	84	1	224	224	1515.11854	11.36254	17461.1	24917.7	17348.5086730017	24815.6819944063
405/561	17591.9	25097.6	17530.8	24962.7	165.33516	1579.81226	394.62097	1.25107	0.65844	264.27084	1653.52039	67628	1	4	1	204	204	284.36621	31.91531	17591.9	25097.6	17479.2071449273	24995.6899708318
405/561	17135.5	24800.1	17074.5	24665.2	312.55103	9776.78809	389.07877	0.91645	0.70863	254.69191	11997.08105	67925	4	1	1	172	172	1759.82186	10.28931	17135.5	24800.1	17022.6225928136	24698.4926110861
405/561	17486.9	24884.8	17425.8	24749.9	400.73016	15528.34961	414.68829	0.19259	0.74973	269.45435	17576.86719	68099	4	1	1	213	213	2795.10293	7.81955	17486.9	24884.8	17373.7558398649	24783.3699907499
405/561	17200.9	24963.2	17139.8	24828.3	114.12475	1101.68176	396.64154	1.18912	0.66226	239.09904	1306.71545	68174	1	54	1	206	206	198.30272	43.23268	17200.9	24963.2	17087.6839554466	24861.8464657465
405/561	16919.8	24686.3	16858.8	24551.4	84.11874	815.09589	397.39099	0.41007	0.75618	245.67874	290.47601	68377	1	61	1	171	171	146.71726	58.5077	16919.8	24686.3	16806.4893693085	24585.1535159377
