ChannelName	X	Y	Xc	Yc	Height	Area	Width	Phi	Ax	BG	I	Frame	Length	Link	Valid	Z	Zc	Photons	LateralLocalizationAccuracy	Xw	Yw	Xwc	Ywc
405/561	17122.9	21187.4	17061.8	21052.5	228.63939	1879.84302	366.05414	0.34393	1.40938	292.72141	2456.51978	144677	1	0	1	-478	-478	338.37174	24.73126	17122.9	21187.4	17009.8125761335	21203.4756225019
405/561	19230.5	21261.3	19169.4	21126.4	204.1786	1558.09509	352.65649	0.61583	1.61578	209.93414	1171.22998	146043	1	86	1	-485	-485	280.45712	23.95445	19230.5	21261.3	19118.9770764431	21280.0851066737
405/561	19224.4	21317.8	19163.4	21182.9	247.03394	1923.38562	356.21722	0.43894	1.57887	300.57666	1320.66602	146307	1	4	1	-493	-493	346.20941	23.30586	19224.4	21317.8	19113.2826689177	21337.1083929523
405/561	19210.3	21247.7	19149.2	21112.8	272.04816	2054.25684	350.80399	0.72329	1.64001	455.83603	6496.61084	146763	1	5	1	-483	-483	369.76623	25.41457	19210.3	21247.7	19099.6129140844	21267.9119321593
405/561	17277.1	21440.3	17216	21305.4	99.84743	797.52307	360.79727	0.03019	1.48522	350.63251	2239.76367	146947	1	51	1	-480	-480	143.55415	58.49616	17277.1	21440.3	17166.6277254141	21460.8763971538
405/561	17684.2	21231.6	17623.2	21096.7	185.58485	1339.47278	342.96967	1.14038	1.73627	294.77228	2634.99561	147320	1	3	1	-472	-472	241.1051	30.07844	17684.2	21231.6	17574.2646713189	21252.9150045235
405/561	18439.6	21106.8	18378.6	20971.9	130.84082	1005.96771	353.98141	0.47936	1.58185	255.74445	1371.71179	147840	1	3	1	-479	-479	181.07419	39.18689	18439.6	21106.8	18330.2770957054	21129.1441609862
405/561	18300.2	21317.9	18239.1	21183	131.69267	955.56494	343.88193	1.11331	1.73148	285.47433	1935.35364	148152	1	9	1	-476	-476	172.00169	40.89869	18300.2	21317.9	18191.1463548728	21340.8613349772
405/561	19538.2	21208.2	19477.1	21073.3	175.45071	1379.80298	358.00659	0.27902	1.54136	367.36902	5019.6709	148712	1	83	1	-488	-488	248.36454	34.88169	19538.2	21208.2	19429.8124625774	21232.2684391613
405/561	17948.4	21142.5	17887.4	21007.6	257.94385	3126.79297	349.40778	0.91928	1.69331	296.42993	4294.83398	148979	2	1	1	-496	-496	562.82273	19.12376	17948.4	21142.5	17840.4315390454	21167.0959837834
405/561	19232.8	21309.8	19171.7	21174.9	286.75949	2308.14795	362.1871	0.06238	1.46628	421.97351	1984.26233	149106	1	1	1	-481	-481	415.46663	23.41119	19232.8	21309.8	19124.8836420088	21334.646840748
405/561	17707.4	21248.4	17646.4	21113.5	321.01263	4908.74805	367.4173	0.45591	1.38697	319.88965	4255.396	150449	2	0	1	-476	-476	883.57465	14.32964	17707.4	21248.4	17601.2049181534	21275.8965302233
405/561	19214.9	21265.5	19153.9	21130.5	180.69028	1468.14197	363.89551	0.21914	1.43265	311.55283	-1410.34119	151455	1	88	1	-475	-475	264.26555	31.56281	19214.9	21265.5	19109.9341936463	21294.8772885127
405/561	18277.3	20999.8	18216.2	20864.9	194.48439	2601.85938	347.79446	0.91028	1.68424	309.10999	3999.17285	151821	2	6	1	-482	-482	468.33469	22.89139	18277.3	20999.8	18172.6844559615	21029.9969784679
405/561	17525.9	21175.8	17464.9	21040.9	210.47009	1638.72339	356.21948	0.32869	1.54833	367.95322	2322.59106	153430	1	4	1	-479	-479	294.97021	29.42569	17525.9	21175.8	17423.3822349566	21209.1543001108
405/561	18026.2	21264.4	17965.2	21129.5	141.07268	1123.08081	360.20032	0.06045	1.45947	332.93796	15301.6875	154216	1	75	1	-463	-463	202.15455	41.03323	18026.2	21264.4	17924.6685657779	21299.2924487894
405/561	18596.9	21154.3	18535.8	21019.4	160.70793	1361.65515	371.59937	0.67805	1.34883	317.15186	1912.05603	155980	1	14	1	-485	-485	245.09793	35.49561	18596.9	21154.3	18497.5053960688	21192.6332550049
405/561	18478.3	21226	18417.2	21091.1	97.61558	700.38647	341.95532	1.38294	1.81101	204.62195	2091.35083	157189	1	9	1	-493	-493	126.06957	46.80346	18478.3	21226	18380.4558379437	21266.6816877237
405/561	19358.2	21233.6	19297.1	21098.7	206.18591	1757.32654	372.69772	0.74192	1.33779	430.41663	15098.8418	157278	1	4	1	-487	-487	316.31878	32.12496	19358.2	21233.6	19260.4705003926	21274.4542293827
405/561	18651.5	21123.7	18590.4	20988.8	116.24928	991.21411	372.77661	0.659	1.35705	160.4409	1405.94604	157444	1	72	1	-498	-498	178.41854	35.77996	18651.5	21123.7	18553.9845529701	21164.8759212558
405/561	19585.8	21120.9	19524.7	20986	248.87904	1796.66309	343.004	1.28473	1.783	365.99268	6314.93945	157652	1	5	1	-489	-489	323.39936	25.13635	19585.8	21120.9	19488.5531053633	21162.4787686791
405/561	17743.7	21103.8	17682.7	20968.9	231.2412	4689.79834	347.92288	0.92428	1.68902	282.02048	8983.50195	157709	3	81	1	-485	-485	844.1637	15.17474	17743.7	21103.8	17646.6267648693	21145.4891180663
405/561	18900.7	20994.2	18839.6	20859.3	217.87097	1698.68567	356.46497	0.23914	1.52476	198.5504	3494.07349	158023	1	49	1	-470	-470	305.76342	22.11557	18900.7	20994.2	18803.9330399889	21036.4966463959
405/561	19296.4	21120	19235.3	20985.1	97.32736	775.94604	360.46106	0.20962	1.53146	377.13095	735.05548	158390	1	10	1	-500	-500	139.67029	62.03108	19296.4	21120	19200.1089503368	21163.0059327664
405/561	18720.1	21005.6	18659	20870.7	247.98593	1819.021	345.75253	0.87549	1.66518	236.11546	3345.81909	160706	1	51	1	-462	-462	327.42378	21.09431	18720.1	21005.6	18626.8369624334	21053.0612612316
405/561	17814.6	21004.4	17753.6	20869.5	238.6432	1719.0509	342.63354	1.27387	1.77794	376.44272	1189.71387	160884	1	90	1	-485	-485	309.42916	26.44699	17814.6	21004.4	17721.6713396155	21052.2021241209
405/561	17548	21064.1	17486.9	20929.2	264.45224	4157.69531	371.48529	0.74585	1.33289	285.90622	5445.84863	161077	2	95	1	-475	-475	748.38516	16.23007	17548	21064.1	17455.2257175909	21112.2714480421
405/561	17768.9	21121.7	17707.8	20986.8	294.26361	4058.16016	358.41006	0.32516	1.55541	341.4209	5552.26758	161080	2	4	1	-497	-497	730.46883	16.72764	17768.9	21121.7	17676.1296736855	21169.877186652
405/561	17776.9	21111.7	17715.9	20976.8	281.01196	4084.06274	354.35019	0.33313	1.54234	295.61426	4250.26465	161225	2	4	1	-464	-464	735.13129	15.35777	17776.9	21111.7	17684.4209584778	21160.1544729099
405/561	17531.6	21099.9	17470.5	20965	216.89536	1753.85925	363.02145	0.0457	1.47351	211.35121	4233.08447	161765	1	44	1	-490	-490	315.69467	22.74558	17531.6	21099.9	17439.7345747989	21149.3857323674
405/561	18494.4	21147.9	18433.3	21013	233.74522	4072.53467	372.47269	0.72561	1.34078	335.73969	3906.0271	162665	2	14	1	-487	-487	733.05624	17.76275	18494.4	21147.9	18403.728118003	21199.0994905368
405/561	19042	21082.6	18981	20947.7	146.64609	1087.53882	347.65396	1.01764	1.7167	255.29024	1822.20398	163058	1	7	1	-494	-494	195.75699	35.19494	19042	21082.6	18951.9508565947	21134.5458102876
405/561	17933.6	21098.8	17872.5	20963.9	143.7852	1065.37024	347.49875	0.76609	1.63939	339.89838	-411.68304	164797	1	24	1	-463	-463	191.76664	40.68387	17933.6	21098.8	17845.7743207689	21154.0327811788
405/561	17849.6	21285.5	17788.5	21150.6	150.79218	1282.06519	372.24228	0.82873	1.3166	263.75269	1933.82385	164839	1	53	1	-470	-470	230.77173	34.75949	17849.6	21285.5	17761.83063174	21340.8118457302
405/561	17888.5	21151.5	17827.4	21016.6	86.59467	651.65717	350.20639	0.5701	1.59281	205.43295	2297.37891	164931	1	48	1	-460	-460	117.29829	52.50551	17888.5	21151.5	17800.854009705	21206.9849802853
405/561	17142.6	21148.7	17081.5	21013.8	129.36415	2020.63135	362.86826	0.12352	1.4531	221.16208	2473.69629	165261	2	2	1	-479	-479	363.71364	27.12595	17142.6	21148.7	17055.3968957014	21204.8053871744
405/561	19730.8	21173.8	19669.7	21038.9	193.04849	1533.01685	359.74954	0.23698	1.53628	317.29602	1752.69275	166358	1	3	1	-498	-498	275.94303	29.91397	19730.8	21173.8	19645.0727082106	21231.9606615113
405/561	19509.5	21179	19448.4	21044.1	87.88674	750.85706	373.14447	0.74913	1.3376	240.48055	2675.54614	168007	1	0	1	-490	-490	135.15427	55.57492	19509.5	21179	19426.0001853233	21240.2287024231
405/561	19750.7	20960	19689.6	20825.1	100.15332	798.36499	360.43597	0.0192	1.48104	304.07263	2605.51318	168085	1	1	1	-476	-476	143.7057	54.60744	19750.7	20960	19667.3057838553	21021.3731639439
405/561	18101.5	21370.6	18040.4	21235.7	214.36157	1804.07422	370.35123	0.5739	1.36891	192.61473	2602.51538	168616	1	55	1	-487	-487	324.73336	22.16296	18101.5	21370.6	18018.825167912	21432.9549811075
405/561	17451.2	21089.7	17390.1	20954.7	113.35286	826.10455	344.63654	1.03565	1.71013	217.87656	917.29065	169148	1	56	1	-472	-472	148.69882	41.80114	17451.2	21089.7	17369.2467274211	21152.9357524353
405/561	18418.9	20973.5	18357.8	20838.5	123.90692	944.1347	352.39459	0.67712	1.63258	206.84673	805.96405	170479	1	2	1	-491	-491	169.94425	37.59642	18418.9	20973.5	18338.7550588702	21039.1764622249
405/561	17856.6	21266.1	17795.6	21131.2	142.24011	2034.13232	353.51212	0.36645	1.54827	226.21869	3938.82373	171087	2	4	1	-461	-461	366.14382	25.93325	17856.6	21266.1	17777.3823099762	21332.9849857811
405/561	17967.3	21035	17906.2	20900.1	204.65556	1508.27869	346.56848	1.04306	1.72031	215.05217	2176.13477	171726	1	1	1	-488	-488	271.49016	24.13997	17967.3	21035	17888.8523747269	21103.0455819313
405/561	19482.8	21018.1	19421.8	20883.2	219.21042	1752.0199	360.91003	0.0614	1.46189	279.54211	2291.04175	172062	1	25	1	-469	-469	315.36358	25.22	19482.8	21018.1	19404.9100889025	21086.7539877231
405/561	18718.6	21329.7	18657.5	21194.8	74.99888	636.79828	371.992	0.64211	1.35841	216.9153	1294.91028	172455	1	1	1	-494	-494	114.62369	61.70496	18718.6	21329.7	18641.1456048683	21399.0639535853
405/561	18770	21122.8	18708.9	20987.9	92.51241	686.80237	347.83713	1.01458	1.71647	234.90666	914.0451	172852	1	26	1	-495	-495	123.62443	52.38118	18770	21122.8	18693.0867087372	21192.8793155699
405/561	17968.9	21086	17907.8	20951.1	130.39726	1063.48145	364.57825	0.1452	1.45361	225.08952	1820.13184	173585	1	58	1	-491	-491	191.42666	37.17186	17968.9	21086	17892.9860263792	21157.3952110861
405/561	17306	21365.1	17244.9	21230.2	270.74466	2007.53784	347.62576	1.01204	1.71485	154.33873	2704.57617	174222	1	4	1	-493	-493	361.35681	16.73005	17306	21365.1	17230.9545944425	21437.6334950995
405/561	17175.7	21190	17114.6	21055	108.5071	878.69836	363.28784	0.1907	1.43761	257.89267	1152.10144	174294	1	10	1	-474	-474	158.16571	46.93324	17175.7	21190	17100.7527696517	21262.5618422734
405/561	18632.6	21023.9	18571.5	20889	622.02637	5143.58105	367.10342	0.4859	1.37867	254.76266	6998.08594	175936	1	13	1	-469	-469	925.84459	9.91124	18632.6	21023.9	18559.8911891211	21099.4712103645
405/561	18669.9	21029.6	18608.9	20894.6	237.93964	3493.00806	368.77786	0.56527	1.36563	303.8736	5918.07813	176480	2	28	1	-474	-474	628.74145	19.26404	18669.9	21029.6	18598.0323286558	21106.0274644735
405/561	18992.3	21079.5	18931.2	20944.6	80.69899	621.62097	354.31439	0.4	1.56083	201.16058	4967.67871	177589	1	60	1	-472	-472	111.89177	55.61175	18992.3	21079.5	18921.8419833686	21157.9647509235
405/561	19962.9	21222.7	19901.8	21087.8	107.08175	805.81763	350.20364	0.74822	1.64503	202.58914	1506.89954	178237	1	67	1	-481	-481	145.04717	42.70464	19962.9	21222.7	19893.3230928498	21302.2890269892
405/561	18105.4	20958.7	18044.3	20823.8	120.80553	883.46594	345.23239	1.04606	1.71586	288.64453	1630.74829	178811	1	3	1	-478	-478	159.02387	44.60058	18105.4	20958.7	18036.602823672	21039.2800679907
405/561	17601.4	21176.4	17540.3	21041.5	99.51092	843.62946	371.70685	0.63771	1.3585	250.07018	829.71167	180902	1	67	1	-492	-492	151.8533	50.24957	17601.4	21176.4	17535.4356248655	21260.5506460809
405/561	17328	21392	17266.9	21257.1	129.75256	1111.64197	373.66684	0.73924	1.34153	126.37434	1396.59644	181860	1	6	1	-496	-496	200.09555	29.39149	17328	21392	17263.3285450354	21477.765083502
405/561	17871.9	21242.6	17810.8	21107.7	225.92249	3296.55518	342.98276	1.17458	1.74729	246.7811	3142.28662	183102	2	3	1	-476	-476	593.37993	16.34402	17871.9	21242.6	17808.8991011525	21330.4373402785
405/561	17898.4	21205.9	17837.3	21071	248.30646	2035.21057	365.48596	0.23786	1.43355	266.56702	867.85034	183144	1	3	1	-487	-487	366.3379	22.089	17898.4	21205.9	17835.4554712141	21293.8069989139
405/561	17893.9	21230.9	17832.8	21096	205.76845	1780.43982	375.52106	0.93473	1.30367	144.72217	2343.85645	183593	1	61	1	-488	-488	320.47917	20.63328	17893.9	21230.9	17831.5575609614	21319.5499516632
405/561	17941.7	21125.7	17880.6	20990.8	114.7159	1003.3385	377.54782	1.14593	1.2643	242.5206	1913.19507	184160	1	2	1	-479	-479	180.60093	43.30754	17941.7	21125.7	17880.1164371392	21215.2835953365
405/561	17095.5	21013.8	17034.5	20878.9	281.20618	2256.30542	361.61511	0.07269	1.49926	238.51883	2794.11353	187460	1	1	1	-493	-493	406.13498	18.93384	17095.5	21013.8	17038.3962987208	21108.7130446356
405/561	17138.2	21062.1	17077.1	20927.2	216.3443	1687.63806	356.55536	0.37109	1.56127	211.17752	2078.69385	187800	1	0	1	-487	-487	303.77485	22.79537	17138.2	21062.1	17081.4435436254	21157.5517253967
405/561	17891.1	21253.6	17830	21118.7	81.51408	603.84167	347.46036	0.82613	1.65733	192.24805	1868.46545	188113	1	61	1	-469	-469	108.6915	53.97738	17891.1	21253.6	17834.754553914	21349.5458886418
405/561	18267	20954.5	18206	20819.6	234.64999	1839.61584	357.44839	0.26678	1.53598	262.54553	1157.36609	188397	1	1	1	-482	-482	331.13085	23.11003	18267	20954.5	18211.1268787765	21050.8928232703
405/561	17607	21141.4	17545.9	21006.5	66.9033	567.48151	371.80237	0.67635	1.34989	172.25987	-1739.56177	188758	1	34	1	-487	-487	102.14667	61.96084	17607	21141.4	17551.4993080564	21238.3589511353
405/561	19924.1	21377.6	19863	21242.7	122.37038	955.57373	356.74179	0.3249	1.54923	260.09399	541.27069	188791	1	7	1	-483	-483	172.00327	42.04704	19924.1	21377.6	19868.6424465558	21474.6105917119
405/561	18146	21081	18084.9	20946.1	82.40913	681.07922	367.00433	0.49679	1.37571	172.2336	537.86432	194012	1	25	1	-466	-466	122.59426	50.84592	18146	21081	18097.2585145242	21185.946968568
405/561	17884.7	21005.3	17823.6	20870.4	126.86302	967.64935	352.57501	0.5298	1.59075	257.54858	982.51233	194663	1	0	1	-474	-474	174.17688	40.46824	17884.7	21005.3	17836.7794827011	21111.2039385689
405/561	19439.6	20945.7	19378.5	20810.8	82.26393	659.85742	361.56	0.07683	1.4603	259.98538	1026.21765	195643	1	62	1	-473	-473	118.77434	61.37565	19439.6	20945.7	19392.9078567139	21053.030891302
405/561	17846	21164.6	17784.9	21029.7	110.63448	1999.84668	379.54532	1.34066	1.22969	235.73332	2957.69873	196238	2	3	1	-470	-470	359.9724	30.63978	17846	21164.6	17800.0491457413	21272.7892515855
405/561	19366.7	20959	19305.7	20824.1	96.80976	759.34698	357.53668	0.25857	1.53407	222.70787	1230.16626	196379	1	42	1	-481	-481	136.68246	48.97076	19366.7	20959	19321.0243031985	21067.3917747788
405/561	17284.6	21241.7	17223.5	21106.7	114.14986	972.47638	372.61633	0.89424	1.30312	261.85242	1131.25659	197533	1	4	1	-464	-464	175.04575	45.02908	17284.6	21241.7	17240.250368126	21351.6365347473
405/561	18757.8	21003.1	18696.8	20868.2	124.7776	1061.93518	372.42664	0.66513	1.35451	295.84695	848.12561	198410	1	3	1	-495	-495	191.14833	43.71238	18757.8	21003.1	18714.6249801147	21114.3712699348
405/561	18178.6	21148	18117.6	21013.1	231.13863	6981.5127	356.98157	0.33068	1.55171	277.52316	7385.021	198933	3	4	1	-486	-486	1256.67229	11.02213	18178.6	21148	18136.0619609802	21260.0013447173
405/561	17253.4	21380.5	17192.3	21245.6	130.54431	1165.0907	381.38263	1.36294	1.23079	269.11285	927.04968	199396	1	7	1	-487	-487	209.71633	40.14314	17253.4	21380.5	17211.3234080254	21493.1437586057
405/561	17801.1	21126.1	17740	20991.2	183.63397	2447.39966	346.20908	1.06362	1.7253	187.29678	3895.37622	200607	2	2	1	-488	-488	440.53194	19.46122	17801.1	21126.1	17760.4807383459	21240.4066801086
405/561	17442	21278	17380.9	21143.1	109.34703	878.83203	361.91742	0.08251	1.46015	215.40903	1370.93628	202089	1	4	1	-476	-476	158.18977	43.00615	17442	21278	17403.141510325	21394.3075714552
405/561	18170.6	21092.9	18109.6	20958	183.59358	3918.98926	366.12521	0.21243	1.44207	237.3519	46.10449	203476	2	18	1	-496	-496	705.41807	15.47921	18170.6	21092.9	18133.465886394	21211.0461191624
405/561	19246.1	20974.8	19185	20839.9	68.13123	585.35321	374.19324	0.85375	1.3174	236.21553	1259.41736	204400	1	63	1	-486	-486	105.36358	70.38436	19246.1	20974.8	19209.9349446685	21094.1526354537
405/561	18136.9	21148.3	18075.9	21013.4	257.86548	5491.41455	350.65204	0.81301	1.66604	245.4843	5780.27734	204684	3	3	1	-493	-493	988.45462	12.60766	18136.9	21148.3	18101.1613785913	21268.020528516
405/561	18309.5	20991.5	18248.4	20856.6	152.41324	2159.20776	360.4928	0.05973	1.46076	295.01849	4989.97607	205640	2	10	1	-466	-466	388.6574	28.57838	18309.5	20991.5	18274.7526429733	21112.4487639366
405/561	18166.1	20994.7	18105.1	20859.8	116.44403	845.81763	344.06445	0.99196	1.694	242.57233	1156.73926	207570	1	26	1	-463	-463	152.24717	42.73248	18166.1	20994.7	18133.6191292692	21118.0805764831
405/561	18146.7	21152.3	18085.6	21017.4	147.25015	3048.62549	357.83823	0.12986	1.50055	264.42789	5061.39355	208772	2	6	1	-468	-468	548.75259	19.48976	18146.7	21152.3	18115.4428197929	21277.1627891384
405/561	18636.9	21210.8	18575.8	21075.9	86.4445	736.35278	372.59268	0.75639	1.33415	189.74763	648.71564	209069	1	1	1	-484	-484	132.5435	50.73463	18636.9	21210.8	18605.9667759819	21336.0252029883
405/561	18167.7	21195.9	18106.7	21061	200.0058	1540.87573	354.34198	0.42519	1.56799	192.19707	2182.98071	209102	1	59	1	-475	-475	277.35763	23.5652	18167.7	21195.9	18136.9026940546	21321.1653776508
405/561	18088.1	21121.6	18027	20986.7	268.54184	4351.44727	365.33426	0.34651	1.40621	252.46132	2771.90308	209180	2	3	1	-471	-471	783.26051	14.38898	18088.1	21121.6	18057.2875298541	21246.9602615688
405/561	18134.6	21105.3	18073.5	20970.4	256.63797	1974.7583	354.12497	0.32852	1.54016	311.90244	1965.57373	209376	1	1	1	-462	-462	355.45649	22.85635	18134.6	21105.3	18104.0003248214	21230.8982264703
405/561	18177.5	21219.3	18116.5	21084.4	252.37383	2084.75415	366.91489	0.3558	1.40945	259.47601	3857.52881	209415	1	1	1	-485	-485	375.25575	21.53485	18177.5	21219.3	18147.0426012961	21344.9454978922
405/561	18230.8	21204.2	18169.8	21069.3	107.11532	807.02472	350.41098	0.6922	1.62932	190.74092	325.01746	211370	1	68	1	-476	-476	145.26445	41.58392	18230.8	21204.2	18202.4335572685	21332.1816287969
405/561	18035.7	21017	17974.7	20882.1	322.75317	7255.89893	372.69183	0.91164	1.29948	333.56396	102228.03125	211465	3	60	1	-462	-462	1306.06181	12.37183	18035.7	21017	18007.4337278194	21145.0934751053
405/561	18257.6	21322.4	18196.5	21187.5	105.00783	808.60095	354.25528	0.38332	1.55594	167.4446	1711.70276	212864	1	30	1	-470	-470	145.54817	40.04171	18257.6	21322.4	18230.6930554056	21452.1225833648
405/561	18286.6	20931.2	18225.5	20796.3	105.79566	875.32373	367.20657	0.42936	1.39263	280.99249	1438.87939	213785	1	35	1	-478	-478	157.55827	49.97569	18286.6	20931.2	18260.6373132089	21061.9766869817
405/561	17490.2	21270.3	17429.1	21135.4	146.11909	1127.9021	354.68457	0.28982	1.53167	300.88412	763.42877	214433	1	10	1	-461	-461	203.02238	37.94344	17490.2	21270.3	17464.8936769424	21401.8095856477
405/561	19470.4	20953.8	19409.3	20818.9	99.67268	705.6239	339.67111	1.42397	1.81517	282.22565	886.2149	216251	1	81	1	-480	-480	127.0123	53.03457	19470.4	20953.8	19446.8990146087	21087.3271686261
405/561	19821.9	20983.4	19760.8	20848.5	180.79831	1492.21326	366.7569	0.42241	1.39274	260.88171	1745.1637	216963	1	2	1	-474	-474	268.59839	29.23705	19821.9	20983.4	19799.0912186552	21117.7018146058
405/561	19111	20913.8	19049.9	20778.9	179.51067	1576.93982	378.375	1.24439	1.24607	293.45975	2473.77393	218823	1	1	1	-472	-472	283.84917	30.93677	19111	20913.8	19089.9589247847	21050.0842300117
405/561	19786.8	20937.4	19725.7	20802.5	97.7172	849.40375	376.3844	1.03002	1.28556	359.14639	-1952.63721	219789	1	39	1	-483	-483	152.89267	60.38732	19786.8	20937.4	19766.6532936373	21074.690262884
405/561	18482.5	21173.1	18421.5	21038.1	144.79033	1235.07483	372.85236	0.88181	1.30671	281.36288	718.33295	220894	1	4	1	-469	-469	222.31347	37.14176	18482.5	21173.1	18463.4559855092	21311.4213085026
405/561	18480.5	21093.7	18419.4	20958.8	98.90013	846.04407	373.38605	0.82648	1.3209	259.18036	2573.45752	220936	1	53	1	-482	-482	152.28793	51.37018	18480.5	21093.7	18461.3936623672	21232.1638826425
405/561	18012.6	21066.7	17951.5	20931.7	155.41249	1245.5802	361.41229	0.0251	1.47312	279.12122	1540.50122	221044	1	31	1	-479	-479	224.20444	34.64287	18012.6	21066.7	17993.5903984604	21205.173219142
405/561	17524	21024.2	17462.9	20889.3	247.67557	2106.40503	372.29691	0.63676	1.36064	315.77045	2063.57056	224077	1	2	1	-497	-497	379.15291	23.71671	17524	21024.2	17507.6187748968	21165.7614689257
405/561	17861.9	21026.5	17800.8	20891.6	262.24741	4250.15381	358.05164	0.34268	1.55891	265.3609	6769.02441	224945	2	1	1	-497	-497	765.02769	14.45943	17861.9	21026.5	17846.2388338352	21168.8873994929
405/561	20015.1	20919.8	19954.1	20784.9	174.87991	1410.53235	362.56143	0.02044	1.4784	322.54562	1415.75867	225496	1	64	1	-489	-489	253.89582	33.03777	20015.1	20919.8	19999.9883046206	21062.7049329575
405/561	18287.8	20889.1	18226.7	20754.2	168.69476	1194.17896	339.65964	1.42364	1.81501	281.36795	2127.6604	225824	1	1	1	-480	-480	214.95221	32.22011	18287.8	20889.1	18272.8530290835	21032.3105171822
405/561	17849.2	21107.2	17788.1	20972.3	157.61057	6839.67773	359.01019	0.14074	1.50784	298.50272	10407.87305	227457	4	0	1	-479	-479	1231.14199	13.12446	17849.2	21107.2	17835.5390390524	21251.9042083433
405/561	19769.4	20921.7	19708.3	20786.8	86.51826	696.67786	362.26147	0.1663	1.44004	251.81305	1625.66614	228877	1	26	1	-468	-468	125.40201	57.62405	19769.4	20921.7	19756.8132162829	21067.6655411782
405/561	17552.9	21081	17491.8	20946.1	269.34097	2273.12476	370.86896	0.623	1.35916	265.31265	7861.31592	229360	1	2	1	-486	-486	409.16246	20.49278	17552.9	21081	17540.6690573641	21227.3866112607
405/561	17711.9	20994.6	17650.8	20859.7	167.31432	1186.15173	339.90976	1.43743	1.8207	260.47488	1523.17004	230241	1	45	1	-483	-483	213.50731	31.41078	17711.9	20994.6	17700.3054698776	21141.7442382487
405/561	17724	20997.9	17663	20863	159.10403	2966.63135	350.6882	0.74959	1.64733	264.43054	4158.26855	231330	2	1	1	-486	-486	533.99364	19.261	17724	20997.9	17713.2692622725	21145.9621431674
405/561	19725.5	20888.1	19664.5	20753.2	144.40431	1065.59961	346.79034	0.85631	1.66371	332.68164	635.62921	231563	1	6	1	-468	-468	191.80793	40.13086	19725.5	20888.1	19714.929359286	21036.3558654633
405/561	17472.6	21291.7	17411.5	21156.8	111.13757	982.47424	379.56851	1.18188	1.26296	215.18605	1268.84094	233346	1	53	1	-494	-494	176.84536	42.32105	17472.6	21291.7	17463.1150841108	21441.4071202529
405/561	18409.7	21142	18348.6	21007.1	227.11243	1952.51233	374.31433	0.83448	1.3221	212.57413	3990.94434	234765	1	29	1	-490	-490	351.45222	21.87221	18409.7	21142	18401.1080708684	21292.8226716177
405/561	18233.2	20990.1	18172.2	20855.2	87.65052	8123.03711	346.23535	0.88056	1.66878	275.9238	11866.87598	236362	5	6	1	-466	-466	1462.14668	11.14674	18233.2	20990.1	18225.6580632565	21142.1363326135
405/561	18269	21034.5	18207.9	20899.6	195.9072	1482.80029	351.21753	0.57149	1.59735	202.28029	3404.59692	240529	1	4	1	-468	-468	266.90405	24.49719	18269	21034.5	18263.5528623982	21189.4943164597
405/561	17671.9	21050.1	17610.9	20915.2	157.64201	1289.96912	365.18567	0.36968	1.4	275.44522	5005.49463	241520	1	60	1	-467	-467	232.19444	33.98555	17671.9	21050.1	17667.0127470608	21205.753207039
405/561	19324.4	21014.9	19263.3	20880	96.54176	1218.85266	366.25464	0.40698	1.39472	233.24266	2125.69482	244369	2	10	1	-472	-472	219.39348	45.67446	19324.4	21014.9	19320.6039953948	21172.3493697351
405/561	19244.7	21120	19183.6	20985.1	100.65022	723.1792	342.19656	1.33988	1.79776	242.75867	1115.60986	244654	1	5	1	-490	-490	130.17226	49.07259	19244.7	21120	19241.012697441	21277.620881748
405/561	19972.2	21338.6	19911.1	21203.7	113.73066	915.7644	362.25397	0.04305	1.47149	306.32376	933.95502	245068	1	39	1	-484	-484	164.83759	48.512	19972.2	21338.6	19968.6672721652	21496.4673345137
405/561	18986.8	21079.7	18925.7	20944.8	72.32027	579.15887	361.26746	0.05164	1.49251	213.65923	989.10205	246245	1	4	1	-487	-487	104.2486	63.46127	18986.8	21079.7	18983.6853927615	21238.2504316629
405/561	17532.3	21134.5	17471.2	20999.6	77.84025	568.22369	344.9194	1.22474	1.77131	252.12611	3022.76196	246577	1	4	1	-498	-498	102.28026	63.83005	17532.3	21134.5	17529.297682937	21293.2383731208
405/561	19593.6	21221	19532.5	21086.1	192.29657	1987.81104	354.23041	0.40116	1.56083	255.26888	2630.62598	246876	2	40	1	-472	-472	357.80599	28.03931	19593.6	21221	19590.6967041529	21379.9058329941
405/561	19238.2	21136.9	19177.1	21002	117.59153	874.62335	348.16296	0.85163	1.6679	205.1525	1300.23376	248800	1	2	1	-478	-478	157.4322	39.33942	19238.2	21136.9	19235.8867567261	21296.8421032039
405/561	19317.3	21020.7	19256.3	20885.8	103.98935	750.341	342.92169	1.16539	1.74408	183.25545	1086.04248	248998	1	3	1	-474	-474	135.06138	42.02172	19317.3	21020.7	19315.1429104046	21180.7446450747
405/561	19877	21136.3	19815.9	21001.4	237.72523	1957.35315	366.31693	0.36483	1.40519	321.83832	2057.21338	250483	1	3	1	-478	-478	352.32357	24.82389	19877	21136.3	19875.1374216572	21297.0889189127
405/561	19877.6	21176.9	19816.6	21042	407.69843	3205.93555	357.98755	0.32595	1.55409	343.2746	5197.21582	250676	1	2	1	-494	-494	577.0684	15.68311	19877.6	21176.9	19875.8852788256	21337.7824105864
